blueWins	blueWardsPlaced	blueWardsDestroyed	blueFirstBlood	blueKills	blueEliteMonsters	blueDragons	blueHeralds	blueTowersDestroyed	blueTotalGold	blueTotalExperience	blueTotalMinionsKilled	blueTotalJungleMinionsKilled	redWardsPlaced	redWardsDestroyed	redFirstBlood	redKills	redEliteMonsters	redDragons	redHeralds	redTowersDestroyed	redTotalGold	redTotalExperience	redTotalMinionsKilled	redTotalJungleMinionsKilled
0	19	4	1	8	1	0	1	0	16565	17417	204	45	74	4	0	3	0	0	0	0	15348	17108	214	45
1	13	4	0	4	0	0	0	0	16301	19215	254	62	18	2	1	5	1	1	0	0	16328	18821	234	46
1	15	4	1	6	1	0	1	0	16698	19972	238	59	22	4	0	5	1	1	0	0	15833	17287	213	48
0	13	0	0	1	0	0	0	0	14878	18414	235	60	13	1	1	4	1	1	0	0	16531	19703	258	64
0	17	3	0	5	1	1	0	0	16494	19149	255	66	16	1	1	3	0	0	0	0	14562	17052	182	52
0	14	1	1	5	0	0	0	0	15463	17005	206	60	16	3	0	9	0	0	0	0	18849	19734	234	51
0	16	1	0	6	0	0	0	0	15435	15816	161	40	17	3	1	15	1	1	0	0	20532	19298	226	44
0	53	2	1	5	2	1	1	0	16165	18233	215	67	14	2	0	1	0	0	0	0	14844	16498	245	56
0	14	1	1	6	1	1	0	0	16640	17949	233	50	22	2	0	6	0	0	0	0	16916	19373	220	59
0	13	0	1	6	1	0	1	0	16422	17507	212	53	11	1	0	4	0	0	0	0	16441	18629	256	68
1	16	4	1	8	0	0	0	0	17863	19086	256	33	13	5	0	4	0	0	0	0	15273	17236	218	48
0	16	6	1	8	0	0	0	0	16970	17201	226	45	25	5	0	6	1	1	0	0	16460	17802	230	48
0	21	6	0	4	0	0	0	0	14866	17470	191	51	21	6	1	2	1	0	1	0	14763	17058	239	41
1	12	2	1	9	0	0	0	0	17761	18196	229	48	19	2	0	10	1	1	0	0	17998	18696	200	60
1	13	3	0	7	0	0	0	0	16650	18854	233	48	19	1	1	4	2	1	1	1	17262	18305	232	59
0	18	4	1	8	1	0	1	0	18607	20228	264	53	15	1	0	1	1	1	0	0	14119	17037	210	60
0	18	2	0	8	0	0	0	0	16237	17830	209	48	16	1	1	5	1	1	0	0	15902	17155	192	64
0	19	1	0	2	1	1	0	0	14273	17164	220	40	11	2	1	3	1	0	1	0	15087	17582	224	44
1	15	4	1	6	1	1	0	0	15906	17700	232	39	13	5	0	5	0	0	0	0	15945	17236	197	45
1	20	5	1	4	0	0	0	0	16083	18268	264	53	67	2	0	5	1	1	0	0	16003	18877	225	53
0	14	4	0	2	2	1	1	0	15034	17176	204	77	15	4	1	8	0	0	0	0	17009	18064	201	44
0	13	4	1	5	0	0	0	0	16660	18967	257	52	38	1	0	3	2	1	1	0	14937	17997	227	52
0	18	0	1	5	1	1	0	0	13945	14302	155	56	14	2	0	9	1	0	1	2	19708	19033	203	60
0	16	11	0	3	0	0	0	0	14991	17279	207	53	38	0	1	13	0	0	0	0	21041	21360	273	60
0	38	3	1	3	1	1	0	0	16653	18507	261	60	15	2	0	3	0	0	0	0	15501	18536	228	60
1	17	3	1	7	1	0	1	0	17557	18193	209	64	18	2	0	2	0	0	0	0	13735	15213	224	24
0	14	2	0	4	1	1	0	0	14439	16198	196	41	39	1	1	8	0	0	0	0	17414	18222	235	40
1	41	1	1	12	1	1	0	0	18567	18176	227	40	17	1	0	5	0	0	0	0	17041	17704	203	56
1	17	3	1	9	1	1	0	0	17079	17962	229	44	16	0	0	1	0	0	0	0	13163	15363	191	44
1	13	1	1	6	2	1	1	3	21051	20745	276	70	14	1	0	1	0	0	0	0	12275	12397	176	20
0	14	2	0	8	0	0	0	0	15229	16071	213	4	13	2	1	10	2	1	1	1	19722	19901	218	68
1	14	3	1	5	1	1	0	0	16490	18411	214	55	13	0	0	4	1	0	1	0	15472	19434	204	64
1	14	2	1	8	0	0	0	0	17047	17601	200	47	16	3	0	9	1	1	0	0	17144	17436	198	48
0	43	0	0	4	0	0	0	0	14844	17089	187	51	18	2	1	6	1	0	1	0	15777	17725	217	31
0	17	2	0	8	0	0	0	0	16382	18090	206	37	16	1	1	10	1	0	1	1	20704	19678	244	60
1	24	2	0	7	0	0	0	0	18113	19187	231	49	16	5	1	4	0	0	0	0	16763	18663	262	65
0	33	1	0	1	0	0	0	0	13933	16583	194	51	18	2	1	9	1	1	0	1	19423	19059	225	52
0	19	2	0	8	1	1	0	0	16352	17749	214	36	11	6	1	8	0	0	0	0	17082	17691	191	50
1	12	2	1	2	0	0	0	0	15098	19226	239	64	23	2	0	2	1	1	0	0	15729	18889	258	76
0	35	3	1	5	1	0	1	0	16384	18938	244	50	16	5	0	4	1	1	0	0	16567	18684	243	60
0	18	3	1	7	1	0	1	0	17132	16777	198	56	17	5	0	11	1	1	0	0	19382	18368	196	52
0	19	7	1	5	1	1	0	0	16116	18086	249	60	43	5	0	3	0	0	0	0	15623	18785	250	48
0	18	5	1	7	0	0	0	0	17201	18871	230	49	16	2	0	7	1	1	0	0	17412	19497	222	68
1	18	0	0	3	0	0	0	0	15224	18728	228	49	40	5	1	6	0	0	0	0	16835	18631	247	44
0	16	2	0	6	0	0	0	0	15334	16172	203	44	21	3	1	8	1	1	0	0	16677	16940	204	36
1	18	3	1	12	2	1	1	1	21016	20144	272	59	50	1	0	3	0	0	0	0	15504	16900	212	56
0	15	4	0	7	0	0	0	0	15812	17646	186	47	17	1	1	13	1	1	0	0	19402	19329	216	52
1	19	3	1	5	1	0	1	0	15447	15691	194	44	16	1	0	5	0	0	0	0	15853	17439	219	50
0	15	0	1	5	0	0	0	0	15812	16319	209	56	13	3	0	11	1	1	0	0	17962	17534	175	66
0	17	1	0	1	1	1	0	0	14301	17056	214	45	13	4	1	5	0	0	0	0	14980	18387	216	43
1	12	1	0	2	1	0	1	0	14749	16489	204	51	19	0	1	10	0	0	0	0	17863	19058	224	47
1	39	1	0	7	0	0	0	0	17605	19964	254	64	17	2	1	6	1	1	0	0	16041	19296	214	44
0	53	5	0	5	1	1	0	0	15535	17403	207	53	20	4	1	9	0	0	0	1	19740	18943	251	44
1	46	3	1	11	0	0	0	0	18761	19378	230	62	14	2	0	1	0	0	0	0	14589	17460	259	47
1	15	0	1	8	1	1	0	0	16855	16841	216	44	13	3	0	12	0	0	0	0	19527	19652	204	65
1	11	1	1	18	1	1	0	0	21352	20771	224	59	13	0	0	10	0	0	0	0	17065	16833	135	35
0	15	3	1	5	1	1	0	0	15990	18712	221	54	16	2	0	1	0	0	0	0	15179	17831	235	65
1	12	1	1	5	1	1	0	0	15015	16819	184	47	17	2	0	4	1	0	1	0	15600	17628	248	52
0	14	2	0	5	1	0	1	0	15432	16542	223	24	20	1	1	6	1	1	0	0	16474	18572	221	64
0	13	7	0	4	0	0	0	0	15404	18235	236	51	18	3	1	3	1	1	0	0	15241	16745	238	43
0	41	3	1	5	1	1	0	0	16224	18401	233	52	15	3	0	1	0	0	0	0	14527	17291	238	60
0	12	2	1	10	1	1	0	0	17437	17146	177	57	121	1	0	7	1	0	1	0	16378	16966	186	55
0	16	4	1	6	1	0	1	0	17783	19374	236	72	13	3	0	6	1	1	0	0	16285	19225	213	61
1	15	2	0	8	0	0	0	0	17618	19023	227	41	17	1	1	8	1	1	0	0	17161	18331	225	49
1	16	5	0	9	1	1	0	0	18984	20083	254	54	16	2	1	2	0	0	0	0	14364	17212	171	59
1	11	2	1	11	1	1	0	0	18104	17404	205	40	17	0	0	10	0	0	0	0	16987	18041	168	41
1	18	3	1	5	0	0	0	0	17250	19462	251	68	13	3	0	6	1	1	0	0	16321	18110	211	44
0	15	11	0	5	2	1	1	0	16222	18814	243	56	42	1	1	4	0	0	0	0	15763	17505	234	51
0	27	4	0	3	0	0	0	0	15179	17994	238	47	16	3	1	8	1	1	0	0	17716	19597	216	64
0	14	1	1	3	0	0	0	0	13896	13354	197	20	52	1	0	13	1	1	0	0	18778	17859	204	57
0	15	4	0	8	0	0	0	0	17911	17981	218	40	15	3	1	8	1	0	1	0	16897	17293	191	47
1	14	3	0	11	0	0	0	0	18582	18818	217	39	14	4	1	5	0	0	0	0	15543	16563	203	28
1	111	4	1	13	2	1	1	0	19099	17642	207	30	27	5	0	10	0	0	0	0	18449	17131	204	52
1	41	1	1	6	1	0	1	0	15879	17163	187	48	34	1	0	9	1	1	0	0	16784	17872	183	53
1	17	0	0	9	0	0	0	0	17354	18013	239	32	15	5	1	7	1	1	0	0	16388	17044	208	39
0	25	1	1	6	1	0	1	1	16760	16615	186	40	13	3	0	8	0	0	0	0	17189	18436	242	43
1	38	1	1	7	2	1	1	0	16839	17206	209	53	8	18	0	5	0	0	0	0	15628	16851	191	51
0	11	2	1	6	1	1	0	0	16186	18472	225	43	12	0	0	5	0	0	0	0	16133	18586	205	56
0	34	1	1	9	1	1	0	0	16915	17888	198	55	12	2	0	5	0	0	0	0	16266	17991	197	60
0	20	1	0	9	0	0	0	1	17951	16342	207	30	14	6	1	11	1	1	0	0	18086	17630	190	45
1	33	3	1	8	1	1	0	0	17722	18555	224	43	53	4	0	7	1	0	1	0	16585	19164	225	47
1	19	2	1	9	1	1	0	0	18381	19201	249	56	17	4	0	1	0	0	0	0	14430	16711	214	60
0	13	2	0	5	0	0	0	0	16084	17317	219	46	17	1	1	6	1	1	0	0	16943	19431	244	60
0	19	5	0	2	0	0	0	0	15054	18364	239	60	18	7	1	6	1	1	0	0	16016	17752	233	44
1	53	3	1	12	0	0	0	0	17838	17217	194	42	18	3	0	5	0	0	0	0	15284	15764	215	41
0	16	4	1	8	0	0	0	0	17415	18304	239	48	17	3	0	7	1	1	0	0	16257	18922	184	84
0	19	6	0	3	1	1	0	0	15025	17533	234	44	59	3	1	6	1	0	1	0	17988	19163	252	56
0	18	0	0	4	0	0	0	0	15362	15828	206	48	13	2	1	7	1	0	1	1	17256	18012	196	52
0	10	3	0	4	0	0	0	0	15038	17152	230	52	16	1	1	7	1	1	0	0	16573	17868	215	60
1	14	2	0	8	0	0	0	0	17726	18294	218	50	10	4	1	4	0	0	0	0	16072	17197	219	48
0	11	1	0	3	2	1	1	0	15685	18609	232	58	14	1	1	6	0	0	0	0	16201	18343	208	45
1	13	5	1	6	1	0	1	0	17530	19895	221	68	17	2	0	4	1	1	0	0	14953	17303	196	46
0	15	1	1	6	0	0	0	0	16260	17516	205	59	18	2	0	6	1	0	1	0	16662	18036	219	51
0	17	5	0	5	0	0	0	0	15668	16531	183	60	17	2	1	10	1	1	0	0	20072	19696	256	48
0	35	1	0	7	1	0	1	0	16511	18667	209	43	12	0	1	10	0	0	0	0	19433	20091	212	72
1	16	6	1	8	1	1	0	0	16965	17225	200	44	17	7	0	11	0	0	0	0	17624	17926	220	44
0	14	4	1	11	0	0	0	0	18212	18286	201	47	14	3	0	6	0	0	0	0	16288	16348	212	52
0	58	3	0	4	0	0	0	0	15042	17849	207	55	20	12	1	7	2	1	1	0	17117	18587	236	40
0	16	0	1	4	0	0	0	0	15661	17735	235	38	12	5	0	6	0	0	0	0	16716	18971	222	52
1	16	2	1	10	1	0	1	0	17986	18856	218	50	12	3	0	3	0	0	0	0	14747	16362	198	53
0	14	4	0	0	1	0	1	0	13776	16664	218	60	19	3	1	5	1	1	0	0	16541	19341	256	53
0	17	4	0	7	0	0	0	0	15330	15016	186	24	19	3	1	8	1	1	0	0	16513	16441	199	37
0	13	1	1	4	0	0	0	0	14727	17726	197	52	14	2	0	4	1	1	0	0	15739	19254	238	56
1	14	2	1	7	1	1	0	0	17651	18454	229	60	16	2	0	4	0	0	0	0	14406	18147	179	52
0	18	4	1	5	0	0	0	0	15496	16654	184	47	17	3	0	3	1	1	0	0	15653	16923	229	55
1	42	2	1	9	1	1	0	0	18395	19262	242	45	17	3	0	6	0	0	0	0	15533	17400	200	40
1	14	3	1	7	1	1	0	0	16866	17217	220	27	12	1	0	4	0	0	0	0	16077	18429	224	52
0	13	2	0	7	0	0	0	0	16449	18091	211	39	10	3	1	7	1	1	0	0	17435	18575	238	53
1	17	1	0	5	1	1	0	0	16142	18926	218	58	15	2	1	8	0	0	0	0	16954	19128	233	48
0	15	4	1	4	0	0	0	0	15099	17573	205	52	13	6	0	7	1	1	0	0	18295	20790	226	71
1	14	1	1	9	1	1	0	0	18044	18900	207	69	11	1	0	8	0	0	0	0	17306	17611	188	41
1	15	2	1	5	0	0	0	0	16248	18554	251	40	13	3	0	5	0	0	0	0	15104	18090	199	56
1	13	4	0	5	1	1	0	0	15182	17949	205	44	20	1	1	2	1	0	1	0	14936	17190	230	56
0	42	1	0	6	0	0	0	0	15651	17769	195	44	16	2	1	6	1	1	0	0	16570	18252	203	68
1	15	2	1	5	2	1	1	0	15917	18370	211	64	13	3	0	4	0	0	0	0	15112	17679	187	60
0	38	4	0	2	0	0	0	0	13889	16733	193	57	13	3	1	5	1	1	0	0	15545	17186	229	44
0	44	9	1	7	0	0	0	0	16858	18305	241	44	25	13	0	5	1	1	0	0	15705	17375	211	46
1	14	1	1	9	0	0	0	0	18119	16050	204	38	18	2	0	8	1	1	0	0	17379	16742	210	36
0	56	3	1	8	0	0	0	0	17352	17199	207	46	14	0	0	2	1	1	0	0	14511	16341	198	69
0	13	3	0	11	0	0	0	0	17924	16556	219	35	16	3	1	9	0	0	0	0	17475	16816	182	44
0	14	5	1	3	0	0	0	0	14490	17534	226	37	41	3	0	4	1	1	0	0	16249	19553	247	58
0	14	9	0	6	0	0	0	0	16172	18147	189	60	19	4	1	8	1	1	0	0	17429	17814	226	36
0	15	1	0	1	0	0	0	0	14555	17217	239	48	19	3	1	6	1	0	1	0	16379	17830	204	55
0	15	6	0	6	0	0	0	0	15355	17702	197	51	25	1	1	5	1	1	0	0	16198	17555	223	55
0	17	4	1	4	1	1	0	0	14395	16209	175	45	19	1	0	8	0	0	0	0	17013	17776	213	50
0	14	3	1	6	1	1	0	0	16630	18540	225	48	15	3	0	6	0	0	0	0	16377	18993	213	56
0	30	3	0	8	0	0	0	0	16984	18842	225	60	15	2	1	5	0	0	0	0	15755	16929	214	36
0	13	2	0	7	1	1	0	0	16675	17477	205	30	19	0	1	9	0	0	0	0	17613	18657	199	67
0	45	6	0	7	0	0	0	0	16258	18355	207	43	17	3	1	4	1	0	1	1	16745	17591	207	61
0	14	0	0	3	0	0	0	0	15571	18029	212	60	15	1	1	7	1	1	0	0	17002	18677	241	51
1	12	5	1	12	1	1	0	0	19740	19505	228	68	21	1	0	5	0	0	0	0	15242	15418	183	40
1	17	0	0	1	1	1	0	0	13749	16076	208	43	25	3	1	7	0	0	0	0	17323	19247	222	67
1	18	4	1	4	2	1	1	0	16231	18511	271	52	15	4	0	1	0	0	0	0	15538	18715	245	59
1	11	0	0	6	0	0	0	0	15736	17285	188	45	19	1	1	7	1	1	0	0	16651	17282	199	59
0	18	1	0	6	0	0	0	0	17099	19019	222	69	16	0	1	3	2	1	1	0	15252	17356	210	70
1	15	2	1	8	0	0	0	0	17620	17878	236	41	16	4	0	2	0	0	0	0	14642	18316	180	67
1	18	1	0	5	0	0	0	0	16250	17489	231	48	15	3	1	4	0	0	0	0	15005	16405	216	52
0	14	2	0	8	1	1	0	0	17136	17495	207	54	13	4	1	10	1	0	1	1	18768	16933	173	32
1	11	4	1	13	1	1	0	3	22228	18219	234	54	11	1	0	7	0	0	0	0	13571	10610	107	29
1	15	0	1	9	0	0	0	0	18847	19097	218	68	15	2	0	6	1	1	0	0	16650	18864	236	44
0	5	0	0	2	0	0	0	0	13462	12212	130	42	17	1	1	15	0	0	0	1	22614	20502	247	80
0	15	3	0	7	0	0	0	0	16364	18941	239	28	48	5	1	4	1	1	0	0	15677	19232	232	62
1	15	2	0	6	0	0	0	0	17279	17886	233	36	14	1	1	8	1	1	0	0	17059	18626	211	56
1	13	1	1	1	0	0	0	0	14654	16892	225	56	16	1	0	2	0	0	0	0	14750	17955	240	40
0	11	5	0	6	0	0	0	0	15211	16421	187	47	20	3	1	12	1	1	0	0	18957	19435	230	56
1	17	4	1	5	1	1	0	0	17076	19064	223	60	18	2	0	6	0	0	0	0	16447	17568	215	33
1	12	4	0	1	1	0	1	0	14536	17837	214	63	19	5	1	4	1	1	0	0	16012	18183	253	48
0	14	0	0	7	1	1	0	0	17308	17903	198	59	10	1	1	9	0	0	0	0	17883	19583	227	40
0	32	3	1	4	1	0	1	0	16203	17228	205	45	17	1	0	6	1	1	0	0	16838	18753	206	61
1	20	3	1	6	1	1	0	0	16130	17004	235	36	15	7	0	5	0	0	0	0	15981	16557	241	40
0	16	2	1	2	1	0	1	0	15739	16738	223	46	15	1	0	4	1	1	0	0	15082	17879	199	60
0	13	2	0	9	0	0	0	0	17498	18569	228	43	12	1	1	11	1	1	0	0	18456	18305	200	45
1	19	3	0	6	0	0	0	0	14947	16859	165	63	12	6	1	9	1	1	0	0	17869	19024	239	44
0	17	3	0	3	0	0	0	0	14893	16350	217	48	15	5	1	11	1	1	0	0	18303	19484	240	32
1	11	0	0	11	1	0	1	0	18817	17845	192	54	16	1	1	8	0	0	0	1	18506	17286	228	36
1	16	2	1	9	1	0	1	0	17704	18715	197	64	14	1	0	6	1	1	0	0	15912	17342	205	48
0	16	2	0	1	1	0	1	1	15717	16927	241	52	70	5	1	6	1	1	0	0	16573	19196	245	42
1	26	1	1	10	1	1	0	0	17252	18227	212	40	15	1	0	6	0	0	0	0	16098	17228	220	42
0	14	2	0	3	0	0	0	0	14794	17179	185	50	10	2	1	7	1	1	0	0	16918	18288	217	68
0	13	1	0	3	0	0	0	0	14751	17562	217	39	13	1	1	4	1	1	0	0	15733	17526	210	72
1	19	2	1	2	1	1	0	0	15430	18761	246	71	11	0	0	2	0	0	0	0	14963	19059	236	64
0	17	0	0	1	0	0	0	0	14266	17850	222	56	39	3	1	7	2	1	1	0	17655	19705	231	76
0	37	3	1	6	2	1	1	0	16168	17184	204	36	21	1	0	8	0	0	0	0	17171	17675	220	59
1	102	2	1	6	1	1	0	0	17303	18417	224	52	13	12	0	7	0	0	0	0	16731	18000	205	60
0	15	6	0	6	1	1	0	0	16111	17170	204	48	15	2	1	8	0	0	0	0	17667	18978	241	40
1	16	1	0	8	0	0	0	0	18029	18791	199	53	15	2	1	6	0	0	0	0	15706	17092	192	38
0	37	2	1	7	0	0	0	0	16695	18868	222	49	17	3	0	4	1	1	0	0	15209	17263	229	44
1	16	2	1	8	1	0	1	0	17755	19720	228	48	14	1	0	2	0	0	0	0	14000	17058	183	51
0	18	3	0	8	1	1	0	0	17388	16792	214	40	17	4	1	8	0	0	0	0	16061	17533	190	47
1	16	1	1	6	2	1	1	0	16874	19010	260	51	16	2	0	0	0	0	0	0	13945	16503	239	52
0	12	1	1	3	0	0	0	0	15591	17801	239	42	12	1	0	2	1	0	1	0	15055	17819	234	50
1	20	5	1	8	1	1	0	0	17562	17702	237	43	42	2	0	3	1	0	1	0	13987	16308	176	45
1	21	5	1	12	1	1	0	0	19628	18889	229	38	21	3	0	4	0	0	0	0	14827	16762	198	60
0	16	2	0	5	0	0	0	0	15871	16751	202	41	39	2	1	12	1	1	0	0	18072	19095	221	28
0	15	3	1	9	0	0	0	0	17792	18238	222	45	16	2	0	5	1	1	0	0	15007	16567	204	53
0	128	5	1	7	1	0	1	0	16168	16435	193	44	38	3	0	8	0	0	0	0	16860	17171	207	58
1	16	3	0	4	1	1	0	0	15786	17495	217	55	20	5	1	11	0	0	0	1	20192	19999	233	68
1	21	0	0	8	2	1	1	0	17889	19337	235	60	11	4	1	8	0	0	0	0	16097	18037	180	48
0	51	1	0	2	1	0	1	0	13612	15504	181	48	14	5	1	14	1	1	0	0	20329	20271	226	56
0	21	1	1	5	0	0	0	0	16218	16863	204	52	18	2	0	7	2	1	1	0	16411	17497	202	48
1	15	3	0	8	0	0	0	0	18188	20313	252	76	17	4	1	6	1	1	0	0	16521	16879	188	51
0	14	2	1	5	1	1	0	0	15786	16737	219	44	12	2	0	8	1	0	1	0	17646	18931	231	44
0	18	2	1	1	1	1	0	0	14419	16385	235	50	15	5	0	7	0	0	0	0	17743	19524	246	60
0	12	4	1	7	0	0	0	0	16575	17151	194	46	16	1	0	11	1	1	0	0	18230	18895	208	52
0	21	1	0	5	0	0	0	0	15068	17487	203	45	17	5	1	5	2	1	1	0	15389	17215	211	45
1	15	5	1	10	1	1	0	0	19225	20071	253	43	16	2	0	1	1	0	1	0	14278	18020	200	49
1	41	1	1	10	0	0	0	0	18688	18613	218	47	15	2	0	6	0	0	0	0	15264	15460	170	40
1	15	5	1	10	1	1	0	0	18650	18563	236	44	17	2	0	5	0	0	0	0	15622	16745	216	36
0	17	3	1	3	2	1	1	0	15207	18559	234	54	19	4	0	2	0	0	0	0	15418	17716	211	48
1	16	5	1	11	1	1	0	0	17522	18787	204	44	37	2	0	5	0	0	0	0	15399	17175	194	52
0	90	3	0	12	0	0	0	0	18131	17297	193	40	25	2	1	9	1	1	0	0	17106	16858	213	40
1	74	3	0	10	1	0	1	0	18209	18851	209	50	17	3	1	7	1	1	0	0	15866	15973	170	54
0	15	3	0	5	0	0	0	0	16162	18589	230	55	56	4	1	7	0	0	0	0	16727	17851	234	44
1	16	5	1	7	0	0	0	0	16805	18285	229	55	19	2	0	10	2	1	1	0	18590	19416	248	56
1	13	3	0	3	1	0	1	0	15742	18244	220	64	16	4	1	6	0	0	0	0	16615	20036	215	62
1	31	1	1	11	0	0	0	0	18649	19509	207	57	7	1	0	9	0	0	0	0	17008	18123	199	39
1	17	4	0	4	1	0	1	1	16643	15836	202	51	15	3	1	12	1	1	0	1	17754	17021	188	40
1	14	3	0	5	0	0	0	0	16500	17896	238	60	20	4	1	9	1	1	0	0	18890	19692	240	49
0	31	3	1	7	1	1	0	0	16972	18412	221	51	14	1	0	6	1	0	1	0	15165	17679	211	40
0	38	1	1	3	0	0	0	0	14496	16377	215	48	56	0	0	11	1	1	0	0	19499	21059	208	83
1	13	4	1	7	1	1	0	0	16790	19460	241	62	13	3	0	5	0	0	0	0	16139	17716	186	65
1	17	18	0	3	1	1	0	0	15704	18700	240	74	63	1	1	3	0	0	0	0	14776	17745	232	45
1	22	3	1	7	1	1	0	0	18285	20035	259	52	37	0	0	0	0	0	0	0	13636	16547	215	56
0	19	4	0	3	0	0	0	0	14414	16744	173	39	16	1	1	11	2	1	1	0	19157	19394	245	52
1	15	2	1	3	0	0	0	0	16981	20082	269	64	60	3	0	1	2	1	1	0	15206	18430	256	72
1	13	2	1	10	1	1	0	0	18516	19255	240	58	105	1	0	6	0	0	0	0	16497	18581	214	49
1	38	4	0	3	1	1	0	0	15594	20342	241	72	14	2	1	1	0	0	0	0	14192	17938	215	59
1	12	0	1	8	0	0	0	0	17259	18116	214	46	17	0	0	9	1	1	0	0	17019	17717	223	32
1	16	2	1	10	0	0	0	0	17741	17857	208	48	12	4	0	7	1	1	0	0	15460	17311	183	57
1	16	2	1	8	2	1	1	0	17867	19316	226	76	16	3	0	7	0	0	0	0	17103	16826	178	59
1	15	4	1	15	0	0	0	1	21462	18193	208	27	15	1	0	4	0	0	0	0	13883	13527	139	41
1	14	0	0	4	0	0	0	0	15548	17592	221	54	14	1	1	4	2	1	1	0	15660	17194	232	63
1	16	1	0	8	1	1	0	0	17405	19297	229	46	36	3	1	5	0	0	0	0	16207	19100	237	64
1	15	3	0	9	2	1	1	0	17112	18205	204	52	14	0	1	5	0	0	0	0	14913	16914	197	36
1	18	2	1	8	0	0	0	0	17917	17609	239	33	15	2	0	4	0	0	0	0	14925	17351	205	44
0	18	2	1	5	0	0	0	0	15465	14469	169	49	30	2	0	13	0	0	0	0	19757	18602	230	50
0	19	3	1	5	0	0	0	0	16020	17044	240	46	25	7	0	8	1	1	0	0	17427	18349	226	50
1	14	16	1	8	0	0	0	0	16708	18529	230	41	41	4	0	2	0	0	0	0	14848	17029	226	50
0	15	1	0	3	0	0	0	0	14384	16893	206	38	12	2	1	5	1	1	0	0	15938	17597	197	49
0	14	3	0	11	0	0	0	0	18420	19093	225	46	14	2	1	14	0	0	0	0	19424	19608	205	52
0	24	2	1	3	0	0	0	0	14804	17782	223	52	82	1	0	2	1	1	0	0	14546	18080	200	60
1	18	5	1	6	0	0	0	0	16279	18977	234	49	18	6	0	5	2	1	1	0	16089	19034	218	68
1	18	4	1	15	1	1	0	1	21711	19183	247	48	20	2	0	4	0	0	0	0	14298	14288	136	51
0	15	2	1	8	1	0	1	0	17124	16900	207	55	17	3	0	6	0	0	0	0	15809	16837	209	33
0	14	1	1	5	0	0	0	0	15895	18881	229	57	22	3	0	4	0	0	0	0	15207	18009	231	44
0	16	1	1	6	1	0	1	0	15960	17046	180	44	12	4	0	3	1	1	0	0	15296	16861	205	64
1	46	3	1	10	1	1	0	0	17678	18832	189	76	13	2	0	7	0	0	0	0	15924	18399	207	54
1	28	2	1	12	0	0	0	0	18193	16895	182	44	18	3	0	7	1	1	0	0	17110	16341	225	47
0	11	3	0	2	1	1	0	0	14643	17019	230	56	28	4	1	11	0	0	0	0	19371	20687	236	64
1	34	3	1	8	1	1	0	0	16840	18289	185	74	79	3	0	5	1	0	1	0	15825	16746	195	38
1	19	0	0	2	1	1	0	0	14707	18199	209	64	14	2	1	4	0	0	0	0	15117	18393	201	52
1	21	2	1	4	1	1	0	0	14467	16468	222	33	18	3	0	7	0	0	0	0	16130	17642	186	36
1	16	2	1	7	0	0	0	0	17633	17885	226	47	13	0	0	2	0	0	0	0	14260	15651	205	36
0	16	1	1	3	0	0	0	0	14837	15974	200	44	25	5	0	5	1	1	0	0	15881	18734	183	68
0	15	2	0	4	0	0	0	0	15826	17438	235	57	15	3	1	11	1	1	0	0	18629	19147	238	38
1	18	1	1	8	2	1	1	0	18357	19718	269	56	81	1	0	5	0	0	0	0	15011	16011	176	45
0	17	5	1	7	1	0	1	0	16460	18260	241	51	17	4	0	4	1	1	0	0	14899	18347	197	77
0	18	0	1	7	0	0	0	0	16054	16044	176	40	12	1	0	14	1	1	0	0	19358	19245	170	58
0	11	2	0	3	0	0	0	0	13899	16444	202	36	14	4	1	6	1	1	0	0	17137	18909	261	45
1	16	9	0	3	2	1	1	0	15911	18170	231	63	20	4	1	5	0	0	0	0	16268	17949	224	51
1	19	6	1	2	0	0	0	0	15215	18360	231	52	25	3	0	4	1	1	0	0	15929	18127	208	60
1	18	3	1	9	1	0	1	0	18036	18597	236	46	47	3	0	4	1	1	0	0	15230	17206	232	49
0	13	1	1	6	0	0	0	0	16304	17328	212	36	14	4	0	4	2	1	1	0	16099	18634	203	75
0	31	2	0	2	0	0	0	0	15267	17987	226	80	18	1	1	3	1	1	0	0	15659	18982	254	60
0	16	2	1	4	0	0	0	0	16055	17241	252	50	61	1	0	8	1	1	0	0	17231	18697	225	51
1	16	1	0	8	0	0	0	0	17404	18717	204	60	25	3	1	7	1	1	0	0	18286	19457	253	63
0	13	1	0	1	1	0	1	0	13741	15605	179	56	16	2	1	7	1	1	0	0	16696	18381	220	47
1	16	4	0	5	0	0	0	0	16402	17710	223	68	14	5	1	7	0	0	0	0	16208	17930	195	56
0	12	3	0	2	0	0	0	0	14933	16470	225	56	16	1	1	9	0	0	0	0	18184	19678	241	43
0	15	2	0	3	1	0	1	0	14665	17020	192	47	16	3	1	7	1	1	0	0	16426	18226	213	52
1	14	0	1	14	1	0	1	0	19372	18802	180	62	11	2	0	8	0	0	0	0	18030	18789	229	51
0	14	2	1	6	0	0	0	0	16310	18578	235	48	18	1	0	3	1	1	0	0	15620	17580	230	40
0	16	3	0	6	0	0	0	0	14643	17028	154	49	16	2	1	14	1	1	0	0	18716	20066	207	44
1	15	4	1	3	1	1	0	0	16426	19543	251	75	18	0	0	1	0	0	0	0	14130	17510	236	46
0	17	2	0	6	0	0	0	0	16331	18513	229	47	16	1	1	9	1	1	0	0	17412	19466	235	56
